"element_id"	"iwa_id"	"dwa_id"	"dwa_title"	"dwa_title_nb"	"changed"
"4.A.2.b.2"	"4.A.2.b.2.I01"	"4.A.2.b.2.I01.D05"	"Modify treatment plans to accommodate client needs."	"Endrer behandlingsplaner for å ta hensyn til brukeres behov"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I01"	"4.A.2.b.2.I01.D06"	"Develop treatment plans that use non-medical therapies."	"Utarbeider behandlingsplaner som benytter ikke-medisinsk terapi"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I01"	"4.A.2.b.2.I01.D07"	"Establish treatment goals."	"Setter mål for behandlingen"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I02"	"4.A.2.b.2.I02.D01"	"Develop software or computer applications."	"Utvikler programvare eller dataapplikasjoner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I02"	"4.A.2.b.2.I02.D02"	"Develop computer or information systems."	"Utvikler data- eller informasjonssystemer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I02"	"4.A.2.b.2.I02.D03"	"Design computer modeling or simulation programs."	"Utformer programmer til maskinmodellering eller -simulering"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I02"	"4.A.2.b.2.I02.D04"	"Develop computer or online applications."	"Utvikler data- eller nettapplikasjoner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I02"	"4.A.2.b.2.I02.D05"	"Design integrated computer systems."	"Utformer integrerte dataanlegg"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I02"	"4.A.2.b.2.I02.D06"	"Develop software or applications for scientific or technical use."	"Utvikler programvare eller applikasjoner til vitenskapelig eller teknisk bruk"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I02"	"4.A.2.b.2.I02.D07"	"Modify software programs to improve performance."	"Endrer dataprogrammer for å forbedre ytelsen"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I02"	"4.A.2.b.2.I02.D08"	"Design websites or web applications."	"Utformer nettsider eller nettapplikasjoner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I02"	"4.A.2.b.2.I02.D09"	"Design video game features or details."	"Utformer elementer eller detaljer i dataspill"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I02"	"4.A.2.b.2.I02.D10"	"Design software applications."	"Utformer programvareapplikasjoner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I02"	"4.A.2.b.2.I02.D11"	"Design healthcare-related software applications."	"Utformer helserelaterte programvareapplikasjoner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I02"	"4.A.2.b.2.I02.D12"	"Apply information technology to solve business or other applied problems."	"Bruker informasjonsteknologi til å løse forretningsproblemer eller andre praktiske problemer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I03"	"4.A.2.b.2.I03.D01"	"Develop business or market strategies."	"Utvikler forretnings- eller markedsstrategier"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I03"	"4.A.2.b.2.I03.D02"	"Develop marketing plans or strategies for environmental initiatives."	"Utarbeider markedsføringsplaner eller strategier for miljøtiltak"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I03"	"4.A.2.b.2.I03.D03"	"Develop marketing plans or strategies."	"Utarbeider markedsføringsplaner eller -strategier"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I03"	"4.A.2.b.2.I03.D04"	"Develop promotional strategies for religious organizations."	"Utvikler promoteringsstrategier for religiøse organisasjoner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I03"	"4.A.2.b.2.I03.D05"	"Develop promotional strategies or plans."	"Utvikler reklamestrategier eller -planer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I04"	"4.A.2.b.2.I04.D01"	"Create new recipes or food presentations."	"Utarbeider nye oppskrifter eller danderinger"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I04"	"4.A.2.b.2.I04.D02"	"Plan menu options."	"Planlegger menyvalg"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I05"	"4.A.2.b.2.I05.D01"	"Develop healthcare quality and safety procedures."	"Utarbeider helsefaglige kvalitets- og sikkerhetsprosedyrer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I05"	"4.A.2.b.2.I05.D02"	"Develop safety standards, policies, or procedures."	"Utarbeider sikkerhetsstandarder, -retningslinjer eller -rutiner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I05"	"4.A.2.b.2.I05.D03"	"Establish rules or policies governing student behavior."	"Fastsetter regler eller retningslinjer for studentoppførsel"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I05"	"4.A.2.b.2.I05.D04"	"Develop fire safety or prevention programs or plans."	"Utvikler brannsikkerhets- eller brannvernsprogrammer eller -planer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I06"	"4.A.2.b.2.I06.D01"	"Develop database parameters or specifications."	"Utarbeider databaseparametre eller -spesifikasjoner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I06"	"4.A.2.b.2.I06.D02"	"Develop technical or scientific databases."	"Utvikler faglige eller vitenskapelige databaser"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I06"	"4.A.2.b.2.I06.D03"	"Develop library or archival databases."	"Utarbeider biblioteks- eller arkivdatabaser"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I06"	"4.A.2.b.2.I06.D04"	"Create databases to store electronic data."	"Oppretter databaser til å lagre elektroniske data i"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I07"	"4.A.2.b.2.I07.D01"	"Determine design criteria or specifications."	"Fastsetter designkriterier eller -instrukser"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I07"	"4.A.2.b.2.I07.D02"	"Develop specifications for new products or processes."	"Utarbeider spesifikasjoner for nye produkter eller prosesser"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I07"	"4.A.2.b.2.I07.D03"	"Develop specifications or procedures for website development or maintenance."	"Utarbeider spesifikasjoner eller prosedyrer for utvikling og vedlikehold av nettsider"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I07"	"4.A.2.b.2.I07.D04"	"Develop technical specifications for systems or equipment."	"Utarbeider tekniske spesifikasjoner for systemer eller utstyr"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I07"	"4.A.2.b.2.I07.D05"	"Develop specifications for computer network operation."	"Utarbeider spesifikasjoner for datanettdrift"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I07"	"4.A.2.b.2.I07.D06"	"Determine operational criteria or specifications."	"Fastsetter driftskriterier eller -intrukser"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I07"	"4.A.2.b.2.I07.D07"	"Develop performance metrics or standards related to information technology."	"Utarbeider ytelsesmetrikker eller -standarder i tilknytning til informasjonsteknologi"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I08"	"4.A.2.b.2.I08.D01"	"Plan natural resources conservation or restoration programs."	"Planlegger programmer for bevaring eller gjenopprettelse av naturressurser"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I08"	"4.A.2.b.2.I08.D02"	"Develop environmental remediation or protection plans."	"Utarbeider planer for å rydde i eller beskytte miljøet"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I08"	"4.A.2.b.2.I08.D03"	"Develop environmental sustainability plans or projects."	"Utvikler bærekraftsplaner eller -prosjekter"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I08"	"4.A.2.b.2.I08.D04"	"Develop plans to manage natural or renewable resources."	"Utarbeider planer for å håndtere naturlige eller fornybare ressurser"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I09"	"4.A.2.b.2.I09.D01"	"Develop financial plans for clients."	"Utarbeider økonomiplaner for kunder"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I09"	"4.A.2.b.2.I09.D02"	"Develop financial or business plans."	"Utarbeider økonomi- eller forretningsplaner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I10"	"4.A.2.b.2.I10.D01"	"Develop health assessment methods or programs."	"Utarbeider helsefaglige evalueringsmetoder eller -programmer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I10"	"4.A.2.b.2.I10.D02"	"Develop tools to diagnose or assess needs."	"Utvikler verktøy for å diagnostisere eller vurdere behov"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I11"	"4.A.2.b.2.I11.D01"	"Plan facility layouts or designs."	"Planlegger layout eller design til lokaler"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I11"	"4.A.2.b.2.I11.D02"	"Incorporate green features into the design of structures or facilities."	"Innlemmer fornybare egenskaper i utformingen av bygg eller lokaler"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I11"	"4.A.2.b.2.I11.D03"	"Design civil structures or systems."	"Utformer offentlige anlegg eller systemer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I11"	"4.A.2.b.2.I11.D04"	"Design structures or facilities."	"Utformer byggverk eller lokaler"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I12"	"4.A.2.b.2.I12.D01"	"Develop promotional materials."	"Utarbeider salgsmateriell"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I12"	"4.A.2.b.2.I12.D02"	"Create marketing materials."	"Produserer markedsføringsmateriell"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I12"	"4.A.2.b.2.I12.D03"	"Develop content for sales presentations or other materials."	"Utvikler innhold til salgsvisninger eller annet materiell"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I13"	"4.A.2.b.2.I13.D01"	"Design templates or patterns."	"Utformer maler eller mønstre"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I13"	"4.A.2.b.2.I13.D02"	"Design materials for industrial or commercial applications."	"Utformer materialer til industriell eller kommersiell bruk"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I13"	"4.A.2.b.2.I13.D03"	"Design micro- or nano-scale materials, devices, or systems."	"Utformer mikro- eller nanomaterialer, -enheter eller -systemer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I13"	"4.A.2.b.2.I13.D04"	"Design medical devices or appliances."	"Utformer medisinsk utstyr eller apparatur"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I14"	"4.A.2.b.2.I14.D01"	"Design industrial processing systems."	"Utformer industrielle prosesseringssystemer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I14"	"4.A.2.b.2.I14.D02"	"Develop equipment or component configurations."	"Utvikler utstyrs- eller komponentkonfigurasjoner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I14"	"4.A.2.b.2.I14.D03"	"Design industrial equipment."	"Utformer industrielt utstyr"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I14"	"4.A.2.b.2.I14.D04"	"Design energy production or management equipment or systems."	"Utformer utstyr eller systemer for kraftproduksjon eller -administrasjon"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I14"	"4.A.2.b.2.I14.D05"	"Design tools, fixtures, or other devices for production equipment."	"Utformer verktøy, festeanordninger eller andre enheter til produksjonsutstyr"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I14"	"4.A.2.b.2.I14.D06"	"Design control systems for mechanical or other equipment."	"Utformer styringssystemer for mekanisk eller annet utstyr"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I15"	"4.A.2.b.2.I15.D01"	"Establish work standards."	"Fastsetter standarder for arbeid"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I15"	"4.A.2.b.2.I15.D02"	"Design psychological or educational treatment procedures or programs."	"Utformer fysiologiske eller opplærende behandlingsrutiner eller -programmer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I15"	"4.A.2.b.2.I15.D03"	"Develop instructional objectives."	"Utarbeider læreplanmål"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I15"	"4.A.2.b.2.I15.D04"	"Plan experiential learning activities."	"Planlegger aktiviteter for erfaringslæring"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I15"	"4.A.2.b.2.I15.D05"	"Establish operational policies."	"Etablerer retningslinjer for drift"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I15"	"4.A.2.b.2.I15.D06"	"Plan educational activities."	"Planlegger undervisningsaktivitet"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I15"	"4.A.2.b.2.I15.D07"	"Develop strategies or programs for students with special needs."	"Utvikler strategier eller programmer for studenter med spesielle behov"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I15"	"4.A.2.b.2.I15.D08"	"Develop educational programs."	"Utarbeider utdanningsprogrammer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I15"	"4.A.2.b.2.I15.D09"	"Develop educational or training programs."	"Utvikler utdannings- eller opplæringsprogrammer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I15"	"4.A.2.b.2.I15.D10"	"Develop educational goals, standards, policies, or procedures."	"Utarbeider utdanningsmål, -standarder, -retningslinjer eller -fremgangsmåter"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I15"	"4.A.2.b.2.I15.D11"	"Develop educational policies."	"Utarbeider retningslinjer for utdanning"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I16"	"4.A.2.b.2.I16.D01"	"Design water conservation systems."	"Utformer systemer for vannkonservering"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I16"	"4.A.2.b.2.I16.D02"	"Apply knowledge or research findings to address environmental problems."	"Bruker kunnskap eller forskningsfunn for å ta opp miljøproblemer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I16"	"4.A.2.b.2.I16.D03"	"Protect wildlife or natural areas."	"Beskytter dyreliv eller naturområder"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I16"	"4.A.2.b.2.I16.D04"	"Design environmental control systems."	"Utformer klimareguleringssystemer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I16"	"4.A.2.b.2.I16.D05"	"Design energy-efficient vehicles or vehicle components."	"Utformer energieffektive kjøretøy eller komponenter"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I16"	"4.A.2.b.2.I16.D06"	"Design alternative energy systems."	"Utformer alternative kraftsystemer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I16"	"4.A.2.b.2.I16.D07"	"Design systems to reduce harmful emissions."	"Utformer systemer for å redusere skadelige utslipp"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I16"	"4.A.2.b.2.I16.D08"	"Design energy-efficient equipment or systems."	"Utformer energieffektivt utstyr eller energieffektive systemer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I17"	"4.A.2.b.2.I17.D01"	"Plan programs to address community mental wellness needs."	"Planlegger programmer om psykisk helse"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I17"	"4.A.2.b.2.I17.D02"	"Plan programs to address community health issues."	"Planlegger programmer om folkehelsespørsmål"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I17"	"4.A.2.b.2.I17.D03"	"Design public or employee health programs."	"Utformer helseprogrammer for offentligheten eller ansatte"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D01"	"Prepare drawings or diagrams of products or services."	"Klargjør tegninger eller diagrammer som viser produkter eller tjenester"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D02"	"Prepare production storyboards."	"Klargjør storyboards for produksjoner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D03"	"Create graphical representations of civil structures."	"Utarbeider grafiske fremstillinger av offentlige anlegg og bygg"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D04"	"Create images of data, locations, or products."	"Produserer bilder av data, steder eller produkter"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D05"	"Create electrical schematics."	"Utarbeider elektriske diagrammer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D06"	"Create graphical representations of energy production systems."	"Utarbeider grafiske fremstillinger av kraftproduksjonssystemer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D07"	"Create construction or installation diagrams."	"Utarbeider anleggs- eller installasjonsdiagrammer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D08"	"Create schematic drawings for electronics."	"Utarbeider skjematiske skisser for elektronikk"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D09"	"Design layout of art or product exhibits, displays, or promotional materials."	"Utformer layout til kunst- eller produktutstillinger, eller salgsmateriell"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D10"	"Create diagrams or blueprints for workpieces or products."	"Utarbeider diagrammer eller plantegninger for arbeidsstykker eller produkter"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D11"	"Prepare maps."	"Klargjør kart"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D12"	"Design layouts for print publications."	"Utformer layout til trykksaker"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D13"	"Develop diagrams or flow charts of system operation."	"Utarbeider diagrammer eller flytskjemaer for systemdrift"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D14"	"Prepare graphics or other visual representations of information."	"Klargjør grafiske eller andre visuelle informasjonsrepresentasjoner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D15"	"Draw detailed or technical illustrations."	"Tegner detaljerte eller tekniske illustrasjoner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D16"	"Create graphical representations of structures or landscapes."	"Utarbeider grafiske fremstillinger av bygg eller landskap"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D17"	"Create computer-generated graphics or animation."	"Lager maskingenerert grafikk eller animasjon"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D18"	"Create graphical representations of mechanical equipment."	"Utarbeider grafiske fremstillinger av mekanisk utstyr"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D19"	"Create maps."	"Utarbeider kart"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D20"	"Create images or other visual displays."	"Produser bilder eller andre visuelle fremvisninger"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I18"	"4.A.2.b.2.I18.D21"	"Create graphical representations of industrial production systems."	"Utarbeider grafiske fremstillinger av industrielle produksjonssystemer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I19"	"4.A.2.b.2.I19.D01"	"Develop emergency procedures."	"Utarbeider nødrutiner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I19"	"4.A.2.b.2.I19.D02"	"Maintain contingency plans for disaster recovery."	"Vedlikeholder beredskapsplaner for gjenreising etter katastrofer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I19"	"4.A.2.b.2.I19.D03"	"Develop contingency plans to deal with organizational emergencies."	"Utarbeider beredskapsplaner for å reagere på nødssituasjoner i virksomheten"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I19"	"4.A.2.b.2.I19.D04"	"Develop emergency response plans or procedures."	"Utarbeider utrykningsplaner eller -rutiner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I20"	"4.A.2.b.2.I20.D01"	"Develop operating strategies, plans, or procedures for green or sustainable operations."	"Utarbeider driftsstrategier, -planer eller -rutiner for grønn eller bærekraftig drift"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I20"	"4.A.2.b.2.I20.D02"	"Develop sustainable business strategies or practices."	"Utarbeider bærekraftige forretningsstrategier eller -praksiser"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I20"	"4.A.2.b.2.I20.D03"	"Develop sustainable organizational policies or practices."	"Utvikler bærekraftige retningslinjer eller praksiser for virksomheter"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I20"	"4.A.2.b.2.I20.D04"	"Develop sustainable industrial or development methods."	"Utarbeider bærekraftige industri- eller utviklingsmetoder"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I20"	"4.A.2.b.2.I20.D05"	"Develop operational methods or processes that use green materials or emphasize sustainability."	"Utvikler driftsmetoder eller -prosesser som bruker grønne materialer eller vektlegger bærekraft"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I21"	"4.A.2.b.2.I21.D01"	"Create models of engineering designs or methods."	"Utarbeider modeller av konstruksjonsarbeid eller -metoder"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I21"	"4.A.2.b.2.I21.D02"	"Develop models of information or communications systems."	"Utarbeider modeller av informasjons- eller kommunikasjonssystemer"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I21"	"4.A.2.b.2.I21.D03"	"Create physical models or prototypes."	"Utarbeider fysiske modeller eller prototyper"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I22"	"4.A.2.b.2.I22.D01"	"Analyze information obtained from news sources."	"Analyserer informasjon fra nyhetskilder"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I22"	"4.A.2.b.2.I22.D02"	"Determine presentation subjects or content."	"Bestemmer emne eller innhold i presentasjoner"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I23"	"4.A.2.b.2.I23.D01"	"Devise research or testing protocols."	"Planlegger forsknings- eller utprøvningsprotokoller"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I23"	"4.A.2.b.2.I23.D02"	"Develop biological research methods."	"Utvikler biologiske forskningsmetoder"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I23"	"4.A.2.b.2.I23.D03"	"Develop methods of social or economic research."	"Utarbeider metoder for samfunns- eller økonomiforskning"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I23"	"4.A.2.b.2.I23.D04"	"Design research studies to obtain scientific information."	"Utformer forskningsstudier for å innhente vitenskapelig informasjon"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I23"	"4.A.2.b.2.I23.D05"	"Plan biological research."	"Planlegger biologisk forskning"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I23"	"4.A.2.b.2.I23.D06"	"Plan environmental research."	"Planlegger miljøforskning"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I23"	"4.A.2.b.2.I23.D07"	"Develop environmental research methods."	"Utvikler metoder for miljøforskning"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I23"	"4.A.2.b.2.I23.D08"	"Plan social sciences research."	"Planlegger samfunnsforskning"	"2017-05-26"
"4.A.2.b.2"	"4.A.2.b.2.I24"	"4.A.2.b.2.I24.D01"	"Design electromechanical equipment or systems."	"Utformer elektromekanisk utstyr eller elektromekaniske systemer"	"2017-05-26"
